,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,House_Age,Remod_Age,Garage_Age
735,736,75,RM,60.0,10800,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,Unf,880,0,Fa,N,SBrkr,880,888,0,1768,0,0,1,1,2,1,TA,6,Typ,2,TA,Detchd,1914.0,Unf,320,TA,N,0,341,0,0,0,0,10,2006,WD,Normal,163000,96,40,96.0
736,737,90,RL,60.0,8544,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,None,0.0,TA,TA,CBlock,None,None,None,None,None,0,1,Gd,N,FuseF,1040,0,0,1040,0,0,2,0,2,2,TA,6,Typ,0,None,Detchd,1949.0,Unf,400,TA,Y,0,0,0,0,0,0,7,2006,WD,Normal,93500,60,60,61.0
737,738,60,RL,72.0,10463,Pave,0,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,893,1,Ex,Y,SBrkr,901,900,0,1801,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,800,TA,Y,0,116,0,0,0,0,6,2006,WD,Normal,239900,5,5,5.0
738,739,90,RL,60.0,10800,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,Unf,1200,1,TA,Y,SBrkr,1200,0,0,1200,3,0,3,0,3,1,TA,5,Typ,0,None,None,,None,0,None,Y,120,0,0,0,0,0,3,2009,WD,Alloca,179000,23,22,
739,740,60,RL,65.0,9313,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,864,1,Ex,Y,SBrkr,864,864,0,1728,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2004.0,RFn,572,TA,Y,187,56,0,0,0,0,4,2009,WD,Normal,190000,6,6,6.0
740,741,70,RM,60.0,9600,Pave,1,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,Gd,BrkTil,Fa,Fa,No,Unf,Unf,264,1,Ex,Y,SBrkr,768,664,0,1432,0,0,2,0,2,1,TA,7,Typ,0,None,Detchd,1910.0,Unf,360,TA,Y,270,0,112,0,0,0,5,2007,WD,Abnorml,132000,100,8,100.0
741,742,20,RL,65.0,6768,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,6,8,1961,1996,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,Mn,GLQ,Unf,912,1,Gd,Y,SBrkr,912,0,0,912,1,1,1,0,3,1,Gd,5,Typ,0,None,Detchd,1962.0,Unf,288,TA,Y,168,0,0,0,0,0,5,2008,WD,Normal,142000,49,14,48.0
742,743,20,RL,65.0,8450,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1349,1,Ex,Y,SBrkr,1349,0,0,1349,0,0,2,0,3,1,TA,6,Typ,0,None,Attchd,2000.0,Unf,539,TA,Y,120,55,0,0,0,0,12,2007,WD,Normal,179000,10,9,10.0
743,744,80,RL,70.0,12886,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1963,1999,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,520,1,Ex,Y,SBrkr,1464,0,0,1464,0,1,2,0,3,1,TA,6,Min2,1,TA,Attchd,1997.0,RFn,480,TA,Y,302,0,0,0,100,0,10,2009,WD,Normal,175000,47,11,13.0
744,745,120,RL,41.0,5395,Pave,0,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1337,1,Gd,Y,SBrkr,1337,0,0,1337,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1993.0,RFn,462,TA,Y,96,0,70,168,0,0,10,2008,WD,Normal,180000,17,17,17.0
745,746,60,RL,,8963,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,9,1976,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,289.0,Ex,Gd,CBlock,TA,Gd,No,GLQ,ALQ,1142,1,Ex,Y,SBrkr,1175,1540,0,2715,0,1,3,1,4,1,Gd,11,Typ,2,TA,BuiltIn,1994.0,Fin,831,TA,Y,0,204,0,0,0,0,7,2008,WD,Normal,299800,34,14,16.0
746,747,60,RL,,8795,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,952,1,Ex,Y,SBrkr,980,1276,0,2256,0,0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,2000.0,Fin,554,TA,Y,224,54,0,0,0,0,4,2009,WD,Normal,236000,10,10,10.0
747,748,70,RM,65.0,11700,Pave,1,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1880,2003,Mansard,CompShg,Stucco,Stucco,None,0.0,Gd,TA,Stone,TA,Fa,No,Unf,Unf,1240,0,TA,N,SBrkr,1320,1320,0,2640,0,0,1,1,4,1,Gd,8,Typ,1,Gd,Detchd,1950.0,Unf,864,TA,N,181,0,386,0,0,0,5,2009,WD,Normal,265979,130,7,60.0
748,749,20,RL,59.0,10593,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1720,1,Ex,Y,SBrkr,1720,0,0,1720,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1996.0,Fin,527,TA,Y,240,56,154,0,0,0,3,2010,WD,Normal,260400,14,14,14.0
749,750,50,RL,50.0,8405,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,1945,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,Slab,None,None,None,None,None,0,0,TA,N,FuseF,1088,441,0,1529,0,0,2,0,4,1,TA,9,Mod,0,None,Detchd,1945.0,Unf,240,TA,N,92,0,185,0,0,0,4,2009,WD,Normal,98000,65,60,65.0
750,751,50,RM,55.0,8800,Pave,1,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1910,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,576,1,Gd,Y,SBrkr,792,348,0,1140,0,0,1,0,3,1,TA,7,Min2,0,None,None,,None,0,None,N,0,160,0,0,0,0,6,2010,WD,Normal,96500,100,6,
751,752,60,RL,,7750,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,660,1,Ex,Y,SBrkr,660,660,0,1320,0,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,2003.0,Fin,400,TA,Y,0,48,0,0,0,0,8,2007,WD,Normal,162000,7,7,7.0
752,753,20,RL,79.0,9236,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,Gd,GLQ,Unf,1479,1,Ex,Y,SBrkr,1494,0,0,1494,1,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,1997.0,RFn,576,TA,Y,168,27,0,0,0,0,7,2006,WD,Normal,217000,13,13,13.0
753,754,60,RL,80.0,10240,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,1030,1,Gd,Y,SBrkr,1038,1060,0,2098,0,0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2005.0,RFn,878,TA,Y,192,52,0,0,0,0,3,2006,WD,Normal,275500,5,5,5.0
754,755,20,RL,61.0,7930,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,2005,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,LwQ,1026,1,Gd,Y,SBrkr,1026,0,0,1026,1,0,1,0,3,1,Gd,5,Typ,0,None,Detchd,1969.0,RFn,440,TA,Y,171,48,0,0,0,0,7,2009,WD,Normal,156000,41,5,41.0
755,756,160,FV,34.0,3230,Pave,1,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,894.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,729,1,Gd,Y,SBrkr,742,729,0,1471,0,0,2,1,3,1,TA,6,Typ,0,None,Detchd,1999.0,Unf,440,TA,Y,0,24,0,0,0,0,3,2009,WD,Normal,172500,11,11,11.0
756,757,60,RL,68.0,10769,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,866,1,Ex,Y,SBrkr,866,902,0,1768,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2007.0,RFn,578,TA,Y,144,105,0,0,0,0,4,2009,WD,Normal,212000,3,3,3.0
757,758,60,RL,,11616,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkCmn,328.0,TA,TA,CBlock,TA,TA,Mn,Rec,Unf,672,1,TA,Y,SBrkr,672,714,0,1386,0,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1978.0,Fin,440,TA,Y,335,0,0,0,0,0,4,2010,WD,Abnorml,158900,32,32,32.0
758,759,160,FV,24.0,2280,Pave,1,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,360.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,744,1,Gd,Y,SBrkr,757,744,0,1501,0,0,2,1,3,1,TA,6,Typ,0,None,Detchd,1999.0,Unf,440,TA,Y,0,0,0,0,0,0,8,2008,WD,Normal,179400,11,11,11.0
759,760,60,RL,65.0,12257,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,Av,LwQ,ALQ,1318,1,Ex,Y,SBrkr,1328,1203,0,2531,0,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1995.0,RFn,752,TA,Y,222,98,0,0,0,0,11,2007,WD,Normal,290000,15,15,15.0
760,761,20,RL,70.0,9100,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,864,1,Ex,Y,SBrkr,864,0,0,864,0,0,1,0,2,1,TA,5,Typ,0,None,Detchd,2008.0,Unf,300,Ex,Y,0,0,0,0,0,450,10,2009,WD,Normal,127500,51,51,2.0
761,762,30,RM,60.0,6911,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,Mn,LwQ,Unf,1145,1,TA,Y,SBrkr,1301,0,0,1301,0,0,1,0,2,1,Fa,5,Min1,0,None,Detchd,1965.0,Unf,440,TA,Y,0,0,0,0,0,0,10,2009,WD,Normal,100000,86,60,45.0
762,763,60,FV,72.0,8640,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,756,1,Ex,Y,SBrkr,764,783,0,1547,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2009.0,Unf,614,TA,Y,169,45,0,0,0,0,6,2010,Con,Normal,215200,1,1,1.0
763,764,60,RL,82.0,9430,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,1252,1,Ex,Y,SBrkr,1268,1097,0,2365,1,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,1999.0,RFn,856,TA,Y,0,128,0,0,180,0,7,2009,WD,Normal,337000,11,11,11.0
764,765,120,RL,30.0,9549,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,Gd,PConc,Gd,Gd,Av,LwQ,GLQ,1494,1,Ex,Y,SBrkr,1494,0,0,1494,1,0,1,1,2,1,Ex,6,Typ,1,Gd,Attchd,1995.0,Fin,481,TA,Y,0,30,0,0,216,0,4,2006,WD,Normal,270000,15,14,15.0
765,766,20,RL,75.0,14587,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,284.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1498,1,Ex,Y,SBrkr,1506,0,0,1506,0,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2008.0,Fin,592,TA,Y,0,174,0,0,0,0,8,2008,New,Partial,264132,2,2,2.0
766,767,60,RL,80.0,10421,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,42.0,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,980,1,TA,Y,SBrkr,980,734,0,1714,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1988.0,Unf,496,TA,Y,228,66,156,0,0,500,3,2010,WD,Normal,196500,22,22,22.0
767,768,50,RL,75.0,12508,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,6,7,1940,1985,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,Unf,983,1,Ex,Y,SBrkr,983,767,0,1750,1,0,2,0,4,1,TA,7,Mod,0,None,Attchd,1989.0,Unf,423,TA,Y,245,0,156,0,0,1300,7,2008,WD,Normal,160000,70,25,21.0
768,769,20,RL,70.0,9100,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1860,1,Ex,Y,SBrkr,1836,0,0,1836,0,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2004.0,Fin,484,TA,Y,120,33,0,0,0,0,10,2006,WD,Normal,216837,6,5,6.0
769,770,60,RL,47.0,53504,Pave,0,IR2,HLS,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,CemntBd,Wd Shng,BrkFace,603.0,Ex,TA,PConc,Gd,TA,Gd,ALQ,Unf,1650,1,Ex,Y,SBrkr,1690,1589,0,3279,1,0,3,1,4,1,Ex,12,Mod,1,Gd,BuiltIn,2003.0,Fin,841,TA,Y,503,36,0,0,210,0,6,2010,WD,Normal,538000,7,7,7.0
770,771,85,RL,,7252,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1982,1982,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,858,1,TA,Y,SBrkr,858,0,0,858,1,0,1,0,2,1,TA,5,Typ,0,None,Detchd,1983.0,Unf,576,TA,Y,120,0,0,0,0,0,4,2009,WD,Normal,134900,28,28,27.0
771,772,20,RL,67.0,8877,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,Fa,No,LwQ,Unf,836,1,TA,Y,FuseF,1220,0,0,1220,0,0,1,0,2,1,TA,6,Typ,0,None,Detchd,1951.0,Unf,396,TA,Y,0,0,0,0,0,0,4,2006,COD,Normal,102000,59,59,59.0
772,773,80,RL,94.0,7819,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,BLQ,1029,1,TA,Y,SBrkr,1117,0,0,1117,1,0,1,0,3,1,TA,6,Typ,1,TA,Detchd,1976.0,Unf,672,TA,Y,144,0,0,0,0,0,3,2010,WD,Abnorml,107000,34,34,34.0
773,774,20,RL,70.0,10150,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,912,1,Ex,Y,FuseA,912,0,0,912,0,0,1,0,2,1,TA,5,Typ,0,None,Attchd,1958.0,RFn,275,TA,Y,0,0,0,0,0,0,7,2007,COD,Normal,114500,52,52,52.0
774,775,20,RL,110.0,14226,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1935,1,Gd,Y,SBrkr,1973,0,0,1973,0,0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,2006.0,Fin,895,TA,Y,315,45,0,0,0,0,7,2007,New,Partial,395000,4,4,4.0
775,776,120,RM,32.0,4500,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,320.0,TA,TA,PConc,Ex,TA,No,GLQ,Unf,1204,1,Ex,Y,SBrkr,1204,0,0,1204,1,0,2,0,2,1,TA,5,Typ,0,None,Attchd,1998.0,Fin,412,TA,Y,0,247,0,0,0,0,6,2009,WD,Normal,162000,12,12,12.0
776,777,20,RL,86.0,11210,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1614,1,Ex,Y,SBrkr,1614,0,0,1614,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2005.0,RFn,865,TA,Y,144,59,0,0,0,0,7,2006,New,Partial,221500,5,4,5.0
777,778,20,RL,100.0,13350,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1974,1974,Hip,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,864,1,TA,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,TA,5,Typ,1,Fa,Attchd,1974.0,Unf,440,TA,Y,241,0,0,0,0,0,6,2006,WD,Normal,142500,36,36,36.0
778,779,90,RH,60.0,8400,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,320.0,TA,TA,Slab,None,None,None,None,None,0,1,TA,Y,SBrkr,2020,0,0,2020,0,0,2,0,4,2,TA,10,Typ,2,TA,Detchd,1977.0,Unf,630,TA,Y,0,0,0,0,0,0,10,2007,WD,Normal,144000,33,33,33.0
779,780,90,RL,78.0,10530,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,BrkFace,90.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,975,1,TA,Y,SBrkr,1004,0,0,1004,1,0,1,0,2,1,TA,4,Typ,0,None,Attchd,1977.0,Unf,504,TA,Y,0,0,0,0,0,0,5,2006,WD,Normal,135000,33,33,33.0
780,781,20,RL,63.0,7875,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,TA,TA,PConc,Gd,Gd,No,Unf,Unf,1237,1,Gd,Y,SBrkr,1253,0,0,1253,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1995.0,Fin,402,TA,Y,220,21,0,0,0,0,6,2007,WD,Normal,176000,15,14,15.0
781,782,60,RL,65.0,7153,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,TA,No,ALQ,Unf,761,1,Ex,Y,SBrkr,810,793,0,1603,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,1992.0,RFn,484,TA,Y,0,124,0,0,0,0,7,2006,WD,Normal,175900,18,18,18.0
782,783,20,RL,67.0,16285,Pave,0,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1413,1,Ex,Y,SBrkr,1430,0,0,1430,0,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2001.0,RFn,605,TA,Y,0,33,0,0,0,0,6,2009,WD,Normal,187100,9,8,9.0
783,784,85,RL,,9101,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,TA,Gd,PConc,Gd,TA,Av,GLQ,Unf,1097,1,Ex,Y,SBrkr,1110,0,0,1110,1,0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,1978.0,Fin,602,TA,Y,303,30,0,0,0,0,7,2009,WD,Normal,165500,32,32,32.0
784,785,75,RM,35.0,6300,Pave,1,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,742,1,Ex,Y,SBrkr,742,742,0,1484,0,0,2,0,3,1,TA,9,Typ,1,Gd,None,,None,0,None,Y,0,291,134,0,0,0,6,2008,WD,Normal,128000,96,9,
785,786,20,RL,,9790,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,1372,1,TA,Y,SBrkr,1342,0,0,1342,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1967.0,Unf,457,TA,Y,0,0,0,0,197,0,9,2009,WD,Normal,161500,43,43,43.0
786,787,50,RM,60.0,10800,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,Fa,TA,No,LwQ,Unf,686,1,TA,Y,SBrkr,966,686,0,1652,1,0,2,0,4,1,TA,7,Typ,0,None,Detchd,1961.0,Unf,416,TA,Y,0,0,196,0,0,1200,6,2010,WD,Normal,139000,95,60,49.0
787,788,60,RL,76.0,10142,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,956,1,Ex,Y,SBrkr,956,1128,0,2084,1,0,2,1,4,1,Gd,8,Typ,0,None,BuiltIn,2004.0,RFn,618,TA,Y,0,45,0,0,0,0,1,2010,WD,Normal,233000,6,6,6.0
788,789,20,RM,50.0,6000,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,901,1,Ex,Y,SBrkr,901,0,0,901,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,1954.0,Unf,281,Fa,Y,0,0,0,0,0,0,8,2008,WD,Normal,107900,56,10,56.0
789,790,60,RL,,12205,Pave,0,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,TA,TA,CBlock,TA,Fa,Gd,LwQ,Unf,832,1,Gd,Y,SBrkr,976,1111,0,2087,0,0,2,1,5,1,Gd,9,Typ,0,None,Attchd,1966.0,Fin,444,TA,Y,133,168,0,0,0,0,7,2007,WD,Normal,187500,44,3,44.0
